"cups_code","cups_name","cups_description","cups_sex","cups_years_start","cups_years_end","cups_iss","cups_soat","cups_particular","cups_other","cups_file","cups_state","cups_ot_type"
"882321","FOTOPLETISMOGRAFIA DE VASOS VENOSOS EN MIEMBROS INFERIORES",,,,,"0","0","0","0",,,"0"
"882325","PLETISMOGRAFIA DE VASOS ARTERIALES EN MIEMBROS INFERIORES",,,,,"0","0","0","0",,,"0"
"882326","PLETISMOGRAFIA DE VASOS VENOSOS EN MIEMBROS INFERIORES",,,,,"0","0","0","0",,,"0"
"882330","DOPPLER DE VASOS ARTERIALES DE MIEMBROS INFERIORES",,,,,"0","0","0","0",,,"0"
"882331","DOPPLER DE VASOS VENOSOS DE MIEMBROS INFERIORES",,,,,"0","0","0","0","AP",,"0"
"882332","DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ARTERIALES DE MIEMBROS INFERIORES",,,,,"0","0","0","0",,,"0"
"882333","DUPLEX SCANNING [DOPPLER- ECOGRAFIA]  DE VASOS VENOSOS DE MIEMBRO INFERIOR DERECHO O IZQUIERDO A COLOR",,,,,"0","0","0","0","AC",,"0"
"882334","DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ARTERIALES DE MIEMBROS INFERIORES A COLOR",,,,,"0","0","0","0","AP",,"0"
"882335","DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS VENOSOS DE MIEMBROS INFERIORES A COLOR",,,,,"0","0","0","0",,,"0"
"882340","PLETISMOGRAFIA ARTERIAL DE MIEMBROS INFERIORES, POST EJERCICIO",,,,,"0","0","0","0",,,"0"
"882350","PLETISMOGRAFIA VENOSA CUANTITATIVA DE MIEMBROS INFERIORES (APG)",,,,,"0","0","0","0",,,"0"
"882390","MEDICION DE PRESIONES SEGMENTARIAS E INDICES ARTERIALES CON DOPPLER",,,,,"0","0","0","0",,,"0"
"882600","DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE OTROS ORGANOS TRASPLANTADOS SOD",,,,,"0","0","0","0",,,"0"
"882601","DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE OTROS ORGANOS TRASPLANTADOS NCOC, A COLOR",,,,,"0","0","0","0",,,"0"
"882610","DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE RI?ON TRASPLANTADO",,,,,"0","0","0","0",,,"0"
"882611","DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE RI?ON TRASPLANTADO A COLOR",,,,,"0","0","0","0",,,"0"
"882803","DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS NCOC A COLOR",,,,,"0","0","0","0",,,"0"
"882840","DUPLEX SCANNING [DOPPLER- ECOGRAFIA] COMO GUIA EN COLOCACION DE CATETERES",,,,,"0","0","0","0",,,"0"
"883101","RESONANCIA NUCLEAR MAGNETICA DE CEREBRO",,,,,"0","0","0","0",,,"0"
"883102","RESONANCIA NUCLEAR MAGNETICA DE BASE DE CRANEO-SILLA TURCA",,,,,"0","0","0","0",,,"0"
"883103","RESONANCIA NUCLEAR MAGNETICA DE ORBITAS",,,,,"0","0","0","0",,,"0"
"883105","RESONANCIA NUCLEAR MAGNETICA DE ARTICULACION TEMPO-ROMANDIBULAR",,,,,"0","0","0","0",,,"0"
"883108","RESONANCIA NUCLEAR MAGNETICA DE PARES CRANEANOS",,,,,"0","0","0","0",,,"0"
"883210","RESONANCIA NUCLEAR MAGNETICA DE COLUMNA CERVICAL SIMPLE",,,,,"0","0","0","0",,,"0"
"883211","RESONANCIA NUCLEAR MAGNETICA DE COLUMNA CERVICAL CON CONTRASTE",,,,,"0","0","0","0",,,"0"
"883220","RESONANCIA NUCLEAR MAGNETICA DE COLUMNA TORACICA SIMPLE",,,,,"0","0","0","0",,,"0"
"883221","RESONANCIA NUCLEAR MAGNETICA DE COLUMNA TORACICA CON CONTRASTE",,,,,"0","0","0","0",,,"0"
"883230","RESONANCIA NUCLEAR MAGNETICA DE COLUMNA LUMBOSACRA SIMPLE",,,,,"0","0","0","0",,,"0"
"883231","RESONANCIA NUCLEAR MAGNETICA DE COLUMNA LUMBAR CON CONTRASTE",,,,,"0","0","0","0",,,"0"
"883301","RESONANCIA NUCLEAR MAGNETICA DE TORAX PROYECCIONES PA Y LATERAL","INCLUYE LAS PROYECCIONES DECUBITO LATERAL CON BUCKY",,,,"0","0","0","0",,,"0"
"883304","RESONANCIA NUCLEAR MAGNETICA DE TORAX PROYECCIONES PA Y LATERAL, CON FLUOROSCOPIA",,,,,"0","0","0","0",,,"0"
"883306","RESONANCIA NUCLEAR MAGNETICA DE TORAX Y APARATO CARDIO-VASCULAR",,,,,"0","0","0","0",,,"0"
"883321","RESONANCIA NUCLEAR MAGNETICA DE CORAZON CON VALORACION DE LA MORFOLOGIA",,,,,"0","0","0","0",,,"0"
"883323","RESONANCIA NUCLEAR MAGNETICA DE CORAZON CON VALORACION FUNCIONAL",,,,,"0","0","0","0",,,"0"
"883341","ANGIORRESONANCIA DE TORAX (SIN INCLUIR CORAZON)",,,,,"0","0","0","0",,,"0"
"883351","RESONANCIA NUCLEAR MAGNETICA DE MAMA",,,,,"0","0","0","0",,,"0"
"883390","RESONANCIA NUCLEAR MAGNETICA DE OTRAS ESTRUCTURAS NO ESPECIFICADAS DEL TORAX Y SISTEMA CARDIOVASCULAR",,,,,"0","0","0","0",,,"0"
"883401","RESONANCIA NUCLEAR MAGNETICA DE ABDOMEN",,,,,"0","0","0","0",,,"0"
"883410","ANGIORRESONANCIA DE ABDOMEN SIMPLE",,,,,"0","0","0","0",,,"0"
"883411","ANGIORRESONANCIA DE ABDOMEN CON CONTRASTE",,,,,"0","0","0","0",,,"0"
"883430","RESONANCIA NUCLEAR MAGNETICA DE VIAS BILIARES",,,,,"0","0","0","0",,,"0"
"883434","COLANGIOGRAFIA POR RESONANCIA NUCLEAR MAGNETICA",,,,,"0","0","0","0",,,"0"
"883440","RESONANCIA NUCLEAR MAGNETICA DE PELVIS",,,,,"0","0","0","0",,,"0"
"883450","ANGIORRESONANCIA DE PELVIS SIMPLE",,,,,"0","0","0","0",,,"0"
"883451","ANGIORRESONANCIA DE PELVIS CON CONTRASTE",,,,,"0","0","0","0",,,"0"
"883511","RESONANCIA NUCLEAR MAGNETICA DE MIEMBRO SUPERIOR, SIN INCLUIR ARTICULACIONES",,,,,"0","0","0","0",,,"0"
"883512","RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES DE MIEMBRO SUPERIOR (CODO, HOMBRO Y/O PU?O)",,,,,"0","0","0","0",,,"0"
"883521","RESONANCIA NUCLEAR MAGNETICA DE MIEMBRO INFERIOR SIN INCLUIR ARTICULACIONES",,,,,"0","0","0","0",,,"0"
"883522","RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES DE MIEMBRO INFERIOR (CADERA, RODILLA, PIE Y/O CUELLO DE PIE)",,,,,"0","0","0","0",,,"0"
"883540","ANGIORRESONANCIA DE LA EXTREMIDAD INFERIOR SIMPLE",,,,,"0","0","0","0",,,"0"
"883545","RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES COMPARATIVA",,,,,"0","0","0","0",,,"0"
"883550","ANGIORRESONANCIA DE MIEMBRO SUPERIOR SIMPLE",,,,,"0","0","0","0",,,"0"
"883560","RESONANCIA NUCLEAR MAGNETICA DE PLEJO BRAQUIAL",,,,,"0","0","0","0",,,"0"
"883590","RESONANCIA NUCLEAR MAGNETICA DE SISTEMA MUSCULO ESQUELETICO NCOC",,,,,"0","0","0","0",,,"0"
"883701","RESONANCIA NUCLEAR MAGNETICA DE MEDULA OSEA [ESTUDIO DE SUPLENCIA VASCULAR]",,,,,"0","0","0","0",,,"0"
"883900","RESONANCIA NUCLEAR MAGNETICA DE SITIO NO ESPECIFICADO SOD",,,,,"0","0","0","0",,,"0"
"883909","RESONANCIA NUCLEAR MAGNETICA CON ANGIOGRAFIA",,,,,"0","0","0","0",,,"0"
"883910","RESONANCIA NUCLEAR MAGNETICA CON ESTUDIO DINAMICO (CINE RESONANCIA)",,,,,"0","0","0","0",,,"0"
"88401","SUTURA PROFUNDA DE HERIDA UNICA DE PARPADO [BLEFARORRAFIA COMPLEJA]",,,,,"0","0","0","0",,,"0"
"88402","SUTURA PROFUNDA DE HERIDA MULTIPLE DE PARPADO [BLEFARO-RRAFIA COMPLEJA]",,,,,"0","0","0","0",,,"0"
"88403","SUTURA DE PARPADO Y RECONSTRUCCION CON INJERTO O COLGAJO",,,,,"0","0","0","0",,,"0"
"886011","OSTEODENSITOMETRIA POR TAC",,,,,"0","0","0","0",,,"0"
"886012","OSTEODENSITOMETRIA POR ABSORCION DUAL DE RAYOS X [DEXA]",,,,,"0","0","0","0",,,"0"
"886013","OSTEODENSITOMETRIA PERIFERICA POR ABSORCION DUAL DE RAYOS X [DEXA]",,,,,"0","0","0","0",,,"0"
"887002","CINEANGIOGRAFIA",,,,,"0","0","0","0",,,"0"
"890101","ATENCION [VISITA] DOMICILIARIA, POR MEDICINA GENERAL",,,,,"63904","0","0","0","AC",,"0"
"890102","ATENCION [VISITA] DOMICILIARIA, POR MEDICINA ESPECIALIZADA",,,,,"0","0","0","0",,,"0"
"890103","ATENCION [VISITA] DOMICILIARIA, POR ODONTOLOGIA GENERAL",,,,,"0","0","0","0",,,"0"
"890104","ATENCION POR VISITA DOMICILIARIA  POR ENFERMERIA",,,,,"110000","120000","130000","140000","OT",,"3"
"890105","ATENCION [VISITA] DOMICILIARIA, POR ENFERMERIA",,,,,"0","0","0","0","AC",,"0"
"890106","ATENCION [VISITA] DOMICILIARIA, POR NUTRICION Y DIETETICA",,,,,"0","0","0","0",,,"0"
"890108","ATENCION [VISITA] DOMICILIARIA, POR PSICOLOGIA",,,,,"0","0","0","0",,,"0"
"890109","ATENCION [VISITA] DOMICILIARIA, POR TRABAJO SOCIAL",,,,,"0","0","0","0",,,"0"
"890110","ATENCION [VISITA] DOMICILIARIA, POR FONIATRIA Y FONOAUDIO-LOGIA",,,,,"0","0","0","0",,,"0"
"890111","ATENCION [VISITA] DOMICILIARIA, POR FISIOTERAPIA",,,,,"0","0","0","0",,,"0"
"890112","ATENCION [VISITA] DOMICILIARIA, POR TERAPIA RESPIRATORIA",,,,,"0","0","0","0",,,"0"
"890113","ATENCION [VISITA] DOMICILIARIA, POR TERAPIA OCUPACIONAL",,"xx","xx","xx","0","0","0","0","AC","xx","0"
"890114","ATENCION [VISITA] DOMICILIARIA, POR PROMOTOR DE LA SALUD",,,,,"0","0","0","0",,,"0"
"890115","ATENCION [VISITA] DOMICILIARIA, POR EQUIPO INTERDISCIPLINARIO",,,,,"0","0","0","0",,,"0"
"890116","ATENCION [VISITA] DOMICILIARIA, POR OTRO PROFESIONAL DE LA SALUD NCOC",,,,,"0","0","0","0",,,"0"
"890201","CONSULTA DE PRIMERA VEZ POR MEDICINA GENERAL",,,,,"0","0","0","0",,,"0"
"890202","CONSULTA DE PRIMERA VEZ POR MEDICINA ESPECIALIZADA",,,,,"0","0","0","0","AC",,"0"
"890202P","CONSULTA DE PERINATOLOGIA",,,,,"0","0","80000","0","AC",,"0"
"890203","CONSULTA DE PRIMERA VEZ POR ODONTOLOGIA GENERAL",,,,,"0","0","0","0",,,"0"
"890204","CONSULTA DE PRIMERA VEZ POR ODONTOLOGIA ESPECIALIZADA",,,,,"0","0","0","0","AC",,"0"
"890205","CONSULTA DE PRIMERA VEZ POR ENFERMERIA",,,,,"0","0","0","0",,,"0"
"890206","CONSULTA DE PRIMERA VEZ POR NUTRICION Y DIETETICA",,,,,"0","0","0","0","AC",,"0"
"890207","CONSULTA DE PRIMERA VEZ POR OPTOMETRIA",,,,,"0","0","0","0",,,"0"
"890208","CONSULTA DE PRIMERA VEZ POR PSICOLOGIA",,,,,"0","0","0","0",,,"0"
"890209","CONSULTA DE PRIMERA VEZ POR TRABAJO SOCIAL",,,,,"0","0","0","0",,,"0"
"890210","CONSULTA DE PRIMERA VEZ POR FONIATRIA Y FONOAUDIOLOGIA",,,,,"0","0","0","0",,,"0"
"890211","CONSULTA DE PRIMERA VEZ POR FISIOTERAPIA",,,,,"0","0","0","0","AC",,"0"
"890212","CONSULTA DE PRIMERA VEZ POR TERAPIA RESPIRATORIA",,,,,"0","0","0","0",,,"0"
"890213","CONSULTA DE PRIMERA VEZ POR TERAPIA OCUPACIONAL",,,,,"0","0","0","0",,,"0"
"890214","CONSULTA DE PRIMERA VEZ POR TERAPIAS ALTERNATIVAS",,,,,"0","0","0","0",,,"0"
"890215","CONSULTA DE PRIMERA VEZ POR EQUIPO INTERDISCIPLINARIO",,,,,"0","0","0","0",,,"0"
"890250","CONSULTA DE PRIMERA VEZ POR GINECOLOGIA Y OBSTETRICIA",,,,,"0","0","0","0","AC",,"0"
"890301","CONSULTA DE CONTROL O DE SEGUIMIENTO POR MEDICINA GENERAL",,,,,"0","0","0","0",,,"0"
"890302","CONSULTA DE CONTROL O DE SEGUIMIENTO POR MEDICINA ESPECIALIZADA",,,,,"0","0","0","0","AC",,"0"
"890303","CONSULTA DE CONTROL O DE SEGUIMIENTO POR ODONTOLOGIA GENERAL",,,,,"0","0","0","0",,,"0"
"890304","CONSULTA DE CONTROL O DE SEGUIMIENTO POR ODONTOLOGIA ESPECIALIZADA",,,,,"0","0","0","0",,,"0"
"890305","CONSULTA DE CONTROL O DE SEGUIMIENTO POR ENFERMERIA",,,,,"0","0","0","0",,,"0"
"890306","CONSULTA DE CONTROL O DE SEGUIMIENTO POR NUTRICION Y DIETETICA",,,,,"0","0","0","0","AC",,"0"
"890307","CONSULTA DE CONTROL O DE SEGUIMIENTO POR OPTOMETRIA",,,,,"0","0","0","0",,,"0"
"890308","CONSULTA DE CONTROL O DE SEGUIMIENTO POR PSICOLOGIA",,,,,"0","0","0","0",,,"0"
"890309","CONSULTA DE CONTROL O DE SEGUIMIENTO POR TRABAJO SOCIAL",,,,,"0","0","0","0",,,"0"
"890310","CONSULTA DE CONTROL O DE SEGUIMIENTO POR FONIATRIA Y FONOAUDIOLOGIA",,,,,"0","0","0","0",,,"0"
"890311","CONSULTA DE CONTROL O DE SEGUIMIENTO POR FISIOTERAPIA",,,,,"0","0","0","0","AC",,"0"
"890312","CONSULTA DE CONTROL O DE SEGUIMIENTO POR TERAPIA RESPIRATORIA",,,,,"0","0","0","0",,,"0"
"890313","CONSULTA DE CONTROL O DE SEGUIMIENTO POR TERAPIA OCUPACIONAL",,,,,"0","0","0","0",,,"0"
"890314","CONSULTA DE CONTROL O DE SEGUIMIENTO POR TERAPIAS ALTERNATIVAS",,,,,"0","0","0","0",,,"0"
"890315","CONSULTA INTEGRAL DE CONTROL O DE SEGUIMIENTO POR EQUIPO INTERDISCIPLINARIO",,,,,"0","0","0","0",,,"0"
"890350","CONSULTA DE CONTROL O SEGUIMIENTO POR GINECOLOGIA Y OBSTETRICIA",,,,,"0","0","0","0","AC",,"0"
"890402","INTERCONSULTA POR MEDICINA ESPECIALIZADA",,,,,"0","0","0","0","AC",,"0"
"890403","INTERCONSULTA POR ODONTOLOGIA GENERAL",,,,,"0","0","0","0",,,"0"
"890404","INTERCONSULTA POR ODONTOLOGIA ESPECIALIZADA",,,,,"0","0","0","0",,,"0"
"890406","INTERCONSULTA POR NUTRICION Y DIET?TICA",,,,,"0","0","0","0",,,"0"
"890408","INTERCONSULTA POR PSICOLOGIA",,,,,"0","0","0","0",,,"0"
"890409","INTERCONSULTA POR TRABAJO SOCIAL",,,,,"0","0","0","0",,,"0"
"890410","INTERCONSULTA POR FONIATRIA Y FONOAUDIOLOGIA",,,,,"0","0","0","0",,,"0"
"890411","INTERCONSULTA POR TERAPIA FISICA",,,,,"0","0","0","0",,,"0"
"890412","INTERCONSULTA POR TERAPIA RESPIRATORIA",,,,,"0","0","0","0",,,"0"
"890413","INTERCONSULTA POR TERAPIA OCUPACIONAL",,,,,"0","0","0","0",,,"0"
"890501","PARTICIPACION EN JUNTA MEDICA, POR MEDICINA GENERAL Y CASO (PACIENTE)",,,,,"0","0","0","0",,,"0"
"890502","PARTICIPACION EN JUNTA MEDICA, POR MEDICINA ESPECIALIZADA Y CASO (PACIENTE)",,,,,"0","0","0","0",,,"0"
"890503","PARTICIPACION EN JUNTA MEDICA, POR OTRO PROFESIONAL DE LA SALUD Y CASO (PACIENTE)",,,,,"0","0","0","0",,,"0"
"890601","CUIDADO (MANEJO) INTRAHOSPITALARIO POR MEDICINA GENERAL",,,,,"0","0","0","0",,,"0"
"890602","CUIDADO (MANEJ O) INTRAHOSPITALARIO POR MEDICINA ESPECIALIZADA",,,,,"0","0","0","0",,,"0"
"890604","CUIDADO (MANEJO) INTRAHOSPITALARIO POR ODONTOLOGIA ESPECIALIZADA",,,,,"0","0","0","0",,,"0"
"890605","ASISTENCIA INTRAHOSPITALARIA POR ENFERMERIA",,,,,"0","0","0","0",,,"0"
"890606","ASISTENCIA INTRAHOSPITALARIA POR NUTRICION Y DIETETICA",,,,,"0","0","0","0",,,"0"
"890608","ASISTENCIA INTRAHOSPITALARIA POR PSICOLOGIA",,,,,"0","0","0","0",,,"0"
"890609","ASISTENCIA INTRAHOSPITALARIA POR TRABAJO SOCIAL",,,,,"0","0","0","0",,,"0"
"890610","ASISTENCIA INTRAHOSPITALARIA POR TERAPIA FONIATRIA Y FONOAUDIOLOGIA",,,,,"0","0","0","0",,,"0"
"890611","ASISTENCIA INTRAHOSPITALARIA POR TERAPIA FISICA",,,,,"0","0","0","0",,,"0"
"890612","ASISTENCIA INTRAHOSPITALARIA POR TERAPIA RESPIRATORIA",,,,,"0","0","0","0",,,"0"
"890613","ASISTENCIA INTRAHOSPITALARIA POR TERAPIA OCUPACIONAL",,,,,"0","0","0","0",,,"0"
"890615","ASISTENCIA INTRAHOSPITALARIA POR EQUIPO INTERDISCIPLINARIO",,,,,"0","0","0","0",,,"0"
"890701","CONSULTA DE URGENCIAS, POR MEDICINA GENERAL",,,,,"0","0","0","0",,,"0"
"890702","CONSULTA DE URGENCIAS, POR MEDICINA ESPECIALIZADA",,,,,"0","0","0","0",,,"0"
"890703","CONSULTA DE URGENCIAS, POR ODONTOLOGIA GENERAL",,,,,"0","0","0","0",,,"0"
"890704","CONSULTA DE URGENCIAS, POR ODONTOLOGIA ESPECIALIZADA",,,,,"0","0","0","0",,,"0"
"891000","PRUEBA DEL AMOBARBITAL INTRACAROTIDEO [WADA] SOD",,,,,"0","0","0","0",,,"0"
"89101","ABLACION DE PESTA?AS, POR ELECTROLISIS",,,,,"0","0","0","0",,,"0"
"89102","ABLACION DE PESTA?AS, POR LASER",,,,,"0","0","0","0",,,"0"
"891201","RINOMANOMETRIA SIMPLE",,,,,"0","0","0","0",,,"0"
"891401","ELECTROENCEFALOGRAMA CONVENCIONAL",,,,,"0","0","0","0",,,"0"
"891402","ELECTROENCEFALOGRAMA COMPUTARIZADO",,,,,"0","0","0","0",,,"0"
"891410","ELECTROENCEFALOGRAMA DIGITAL CON MAPEO CEREBRAL",,,,,"0","0","0","0",,,"0"
"891501","ELECTROCORTICOGRAFIA","INCLUYE LAS GRILLAS INTRACRANEANAS",,,,"0","0","0","0",,,"0"
"891502","REFLEJO NEUROLOGICO PALPEBRAL: ONDAS ?F? Y/O ?H?",,,,,"0","0","0","0",,,"0"
"891503","REFLEJO NEUROLOGICO TRIGEMINO FACIAL",,,,,"0","0","0","0",,,"0"
"891504","PRUEBA DE ESTIMULACION MAXIMA DE NERVIO FACIAL [HILGER]",,,,,"0","0","0","0",,,"0"
"891507","REFLEJOS NEUROLOGICOS BULBO CAVERNOSO",,,,,"0","0","0","0",,,"0"
"891508","NEUROCONDUCCION POR CADA EXTREMIDAD (UNO O MAS NERVIOS)",,,,,"0","0","0","0",,,"0"
"891510","PRUEBA COMPLETA CON TENSILON",,,,,"0","0","0","0",,,"0"
"891511","PRUEBA DE ESTIMULO REPETITIVO [LAMBERT]",,,,,"0","0","0","0",,,"0"
"891512","TRIPLES CAROTIDEOS",,,,,"0","0","0","0",,,"0"
"891530","POTENCIALES EVOCADOS SOMATOSENSORIALES",,,,,"0","0","0","0",,,"0"
"891701","ESTUDIO FISIOLOGICO DEL SUE?O (ESTUDIO POLISOMNOGRAFICO SIN OXIMETRIA)",,,,,"0","0","0","0",,,"0"
"891702","ESTUDIO POLISOMNOGRAFICO COMPLETO (CON OXIMETRIA)",,,,,"0","0","0","0",,,"0"
"891703","POLISOMNOGRAMA EN TITULACION DE CPAP NASAL","""CPAP ES LA SIGLA EN INGLES DE """"PRESION POSITIVA CONTINUA EN LA VIA AEREA"""".""",,,,"0","0","0","0",,,"0"
"891801","PRUEBAS DE LATENCIA MULTIPLE DE SUE?O (MSLT)",,,,,"0","0","0","0",,,"0"
"891900","MONITORIZACION ELECTROENCEFALOGRAFICA POR VIDEO Y RADIO SOD","INCLUYE LA QUE SE REALIZA EN FORMA INTRAOPERATORIA",,,,"0","0","0","0",,,"0"
"892001","URODINAMIA ESTANDAR",,,,,"0","0","0","0",,,"0"
"892002","URODINAMIA CON PRUEBA DE MEDICAMENTO",,,,,"0","0","0","0",,,"0"
"892200","CISTOMETROGRAMA SOD",,,,,"0","0","0","0",,,"0"
"892301","ELECTROMIOGRAFIA ESFINTER URETRAL",,,,,"0","0","0","0",,,"0"
"892302","ELECTROMIOGRAFIA ESFINTER VESICAL",,,,,"0","0","0","0",,,"0"
"892400","UROFLUJOMETRIA (UFM) SOD",,,,,"0","0","0","0",,,"0"
"892500","PERFIL DE PRESION URETRAL (PPU) SOD",,,,,"0","0","0","0",,,"0"
"892600","ESFINTEROMANOMETRIA SOD",,,,,"0","0","0","0",,,"0"
"892800","CISTOMETRIA SOD",,,,,"0","0","0","0",,,"0"
"892901","TOMA NO QUIRURGICA DE MUESTRA O TEJIDO VAGINAL PARA ESTUDIO CITOLOGICO (CCV)",,,,,"0","0","0","0","AP",,"0"
"892902","ESTUDIO COMPLETO DE IMPOTENCIA",,,,,"0","0","0","0",,,"0"
"893100","EXAMEN O RECONOCIMIENTO DE MUCOSA ORAL Y PERIODONTAL",,,,,"0","0","0","0",,,"0"
"893104","ESTUDIO DE OCLUSIONY ARTICULACION TEMPOROMANDIBULAR",,,,,"0","0","0","0",,,"0"
"893108","CONTROL DE CRECIMIENTO Y DESARROLLO DENTO-MAXILOFACIAL",,,,,"0","0","0","0",,,"0"
"893600","ELECTROMIOGRAFIA DE ESFINTER ANAL SOD",,,,,"0","0","0","0",,,"0"
"893700","ESPIROMETRIA SOD",,,,,"0","0","0","0",,,"0"
"893801","CONSUMO DE OXIGENO Y PRODUCCION DE CO2 EN REPOSO",,,,,"0","0","0","0",,,"0"
"893802","CURVA DE HIPEROXIA",,,,,"0","0","0","0",,,"0"
"893805","ESPIROMETRIA O CURVA DE FLUJO VOLUMEN PRE Y POST BRONCO-DILATADORES",,,,,"0","0","0","0",,,"0"
"893806","CAPACIDAD DE DIFUSION CON MONOXIDO DE CARBONO",,,,,"0","0","0","0",,,"0"
"893807","DISTENSIBILIDAD PULMONAR CON BALON ESOFAGICO",,,,,"0","0","0","0",,,"0"
"893808","ESPIROMETRIA O CURVA DE FLUJO VOLUMEN SIMPLE",,,,,"0","0","0","0",,,"0"
"893809","RESISTENCIA DE VIAS AEREAS POR PLETISMOGRAFIA SIMPLE",,,,,"0","0","0","0",,,"0"
"893810","MEDICION DE LA FUERZA MUSCULAR RESPIRATORIA (PIM-PEM AJUSTADO CON VOLUMENES PULMONARES)",,,,,"0","0","0","0",,,"0"
"893811","MEDICION DE PRESION INSPIRATORIA Y ESPIRATORIA MAXIMA CON EQUIPO PORTATIL",,,,,"0","0","0","0",,,"0"
"893812","REGISTRO DE OXIMETRIA CUTANEA",,,,,"0","0","0","0",,,"0"
"893813","RESISTENCIA DE LAS VIAS AEREAS POR PLETISMOGRAFIA PRE Y POST BRONCODILATADORES",,,,,"0","0","0","0",,,"0"
"893816","RESPUESTA VENTILATORIA A LA HIPOXIA",,,,,"0","0","0","0",,,"0"
"893817","RESPUESTA VENTILATORIA A LA HIPERCAPNIA",,,,,"0","0","0","0",,,"0"
"893818","MEDICION NO INVASIVA DE CO2 O CAPNOGRAFIA",,,,,"0","0","0","0",,,"0"
"893820","PRUEBA DE BRONCOMOTRICIDAD CON EJERCICIO",,,,,"0","0","0","0",,,"0"
"893821","PRUEBA DE BRONCOMOTRICIDAD CON EJERCICIOY MONITOREO",,,,,"0","0","0","0",,,"0"
"893910","PRUEBAS VIA ORAL DE SENSIBILIZACION CON ALERGENOS (PROVOCACION ORAL CON DOSIS INCREMENTALES DE ALERGENOS)",,,,,"0","0","0","0",,,"0"
"894101","PRUEBA DE EJERCICIO CARDIO-PULMONAR INTEGRADA",,,,,"0","0","0","0",,,"0"
"894102","PRUEBA ERGOMETRICA (TEST DE EJERCICIO)",,,,,"0","0","0","0",,,"0"
"894103","PRUEBA DE MESA BASCULANTE",,,,,"0","0","0","0",,,"0"
"895001","ELECTROCARDIOGRAFIA DINAMICA (HOLTER)",,,,,"0","0","0","0",,,"0"
"895100","ELECTROCARDIOGRAMA DE RITMO O DE SUPERFICIE SOD",,,,,"0","0","0","0",,,"0"
"895300","VECTOCARDIOGRAMA (CON ECG) SOD",,,,,"0","0","0","0",,,"0"
"895500","FONOCARDIOGRAMA Y PULSOS SOD",,,,,"0","0","0","0",,,"0"
"895903","AURICULOGRAMA IZQUIERDO",,,,,"0","0","0","0",,,"0"
"896001","COLOCACION DE CATETER REF (FRACCION DE EYECC ION VENTRICULO DERECHO)",,,,,"0","0","0","0",,,"0"
"896100","MONITOREO DE PRESION ARTERIAL SISTEMICA SOD",,,,,"0","0","0","0",,,"0"
"896200","MONITORIZACION DE PRESION VENOSA CENTRAL SOD",,,,,"0","0","0","0",,,"0"
"896300","MONITORIZACION DE PRESION DE ARTERIA PULMONAR SOD",,,,,"0","0","0","0",,,"0"
"896400","MONITORIZACION DE PRESION DE CAPILAR PULMONAR (PCW) SOD",,,,,"0","0","0","0",,,"0"
"896600","MEDICION DE GASES EN SANGRE VENOSA MIXTA SOD",,,,,"0","0","0","0",,,"0"
"896700","MONITORIZACION DE GASTO CARDIACO POR TECNICAS DE CONSUMO DE OXIGENO SOD",,,,,"0","0","0","0",,,"0"
"897011","MONITORIA FETAL ANTEPARTO",,,,,"0","0","0","0",,,"0"
"897012","MONITORIA FETAL INTRAPARTO",,,,,"0","0","0","0","AP",,"0"
"898001","ESTUDIO DE COLORACION BASICA EN CITOLOGIA VAGINAL TUMORAL Y/O FUNCIONAL",,,,,"0","0","0","0","AP",,"0"
"898002","ESTUDIO DE COLORACION BASICA EN CITOLOGIA DE CAPA FINA",,,,,"0","0","0","0","0",,"0"
"898003","ESTUDIO DE COLORACION BASICA EN CITOLOGIA POR ASPIRACION DE CUALQUIER TEJIDO U ORGANO (BACAF)",,,,,"0","0","0","0",,,"0"
"898004","ESTUDIO DE COLORACION BASICA DE ASPIRADO DE MEDULA OSEA (MIELOGRAMA)",,,,,"0","0","0","0",,,"0"
"898005","ESTUDIO DE COLORACION HISTOQUIMICA EN CITOLOGIA VAGINAL TUMORAL Y/O FUNCIONAL",,,,,"0","0","0","0",,,"0"
"898006","ESTUDIO DE COLORACION HISTOQUIMICA EN CITOLOGIA DE LIQUIDO CORPORAL O SECRECION",,,,,"0","0","0","0",,,"0"
"898007","ESTUDIO DE COLORACION HISTOQUIMICA EN CITOLOGIA POR ASPIRACION DE CUALQUIER TEJIDO U ORGANO (BACAF)",,,,,"0","0","0","0",,,"0"
"898008","ESTUDIO DE COLORACION HISTOQUIMICA DE ASPIRADO DE MEDULA OSEA (MIELOGRAMA)",,,,,"0","0","0","0",,,"0"
